no;state;year;price;pop;pop16;cpi;ndi;sales;pimin
1224;46;86;104.9;541;419.2;109.6;11288.76827;131.2;100
1225;46;87;113.8;548;425;113.6;12070.1588;128.3;102
1226;46;88;123.7;557;433;118.3;13126;128.7;113.5
1227;46;89;129.7;567;441;124;13945;120.9;125.9
1228;46;90;143.7;572.1;445;130.7;14896;124.3;135.9
1229;46;91;150.1;576.1;447;136.2;15121;120.9;153.9
1230;46;92;168;579.2;452.1;140.3;16640;126.5;164.4
1231;47;63;24.7;4288;2899.7;30.6;1936.033115;122.8;23.4
1232;47;64;25.2;4371;2962.3;31;2134.439961;118.5;23.9
1233;47;65;25.1;4420;3001.8;31.5;2267.059274;123.3;24.1
1234;47;66;24.7;4481;3056.7;32.4;2404.899819;120.2;24.1
1235;47;67;26.3;4541;3119.3;33.4;2580.333241;120.9;25
1236;47;68;27.1;4604;3182;34.8;2794.403785;122.8;26.3
1237;47;69;28.3;4669;3251.3;36.7;3024.138027;123.9;27
1238;47;70;28.8;4648;3292.8;38.8;3284.15542;124.3;28.3
1239;47;71;30.2;4736;3383.3;40.5;3562.96925;128.4;30.1
1240;47;72;29.9;4799;3456.5;41.8;3840.738834;137;30.6
1241;47;73;30.1;4865;3538.4;44.4;4290.8091;143.1;30.6
1242;47;74;31.3;4924;3616.4;49.3;4677.180326;149.6;31.5
1243;47;75;33.6;4989;3701.2;53.8;5154.401002;152.7;33.3
1244;47;76;37.9;5052;3784.1;56.9;5570.011131;158.1;36
1245;47;77;38.4;5112;3865;60.6;6093.178656;157.7;36.9
1246;47;78;42.8;5177;3566.3;65.2;6684.222207;155.9;41.4
1247;47;79;45.8;5197;3993.1;72.6;7396.398358;151.8;43.4
1248;47;80;48.5;5346;4100;82.4;8230.751357;148.9;46.3
1249;47;81;51.8;5430;4187.7;90.9;9028.555726;149.9;49.4
1250;47;82;56.4;5491;4247.4;96.5;9754.307082;147.4;56.3
1251;47;83;68.8;5550;4310.1;99.6;10561.50967;144.7;66.4
1252;47;84;76;5636;4391;103.9;11529.52623;136.8;75.4
1253;47;85;83.6;5701;4453.6;107.6;12246.92361;134.6;79.3
1254;47;86;91.3;5795;4540.3;109.6;13127.22346;135.8;85.4
1255;47;87;94.6;5904;4627;113.6;13942.78002;133;90.5
1256;47;88;102.1;6015;4725;118.3;15010;129.5;94.4
1257;47;89;109.4;6098;4782;124;15936;122.5;103.8
1258;47;90;128.6;6164.8;4834.4;130.7;16698;118.9;115.6
1259;47;91;136.5;6263.4;4898.2;136.2;17038;109.1;120.5
1260;47;92;157.9;6354.1;4965.1;140.3;18010;108.2;135.8
1261;48;63;30.1;2961;2030.7;30.6;2409.332682;99.1;28
1262;48;64;29.9;2971;2045.2;31;2569.193618;95.4;29.4
1263;48;65;30;2973;2057.8;31.5;2764.348528;98.3;29.1
1264;48;66;34.7;3074;2140;32.4;3003.101874;86.9;29.8
1265;48;67;35;3208;2250.3;33.4;3143.239708;99.7;30.1
1266;48;68;37.1;3296;2333.5;34.8;3363.30801;101.5;32
1267;48;69;37.6;3402;2421.5;36.7;3529.397294;100.2;31.9
1268;48;70;38.7;3409;2438;38.8;3664.344838;96.7;33.8
1269;48;71;40.3;3433;2477.6;40.5;3829.396064;97;33.6
1270;48;72;46.1;3423;2489.2;41.8;4072.301642;88.5;33.7
1271;48;73;45.9;3443;2528.9;44.4;4593.406772;91;36.3
1272;48;74;46.9;3503;2597.6;49.3;5079.217929;98.6;38
1273;48;75;49;3563;2667.3;53.8;5631.4648;99.5;40.3
1274;48;76;53;3623;2735;56.9;6166.064684;100.3;42.5
1275;48;77;53.7;3693;2806.6;60.6;6674.713118;99.3;45.6
1276;48;78;58.6;3793;2899.4;65.2;7521.768468;101.3;51.5
1277;48;79;61.6;3926;3014.6;72.6;8311.730627;101.4;55.4
1278;48;80;63.8;4132;3165.5;82.4;9105.845019;101.4;56.4
1279;48;81;66.6;4217;3233.2;90.9;9940.443673;112.7;59.2
1280;48;82;80.3;4245;3252.6;96.5;10492.69054;106.6;67.6
1281;48;83;93.1;4300;3299;99.6;11018.98596;102.4;76.5
1282;48;84;105.9;4349;3345.4;103.9;11805.83395;96.2;88.5
1283;48;85;114.4;4406;3394.8;107.6;12336.2816;96.5;97.6
1284;48;86;125.7;4463;3450.9;109.6;12946.65972;94.2;99.9
1285;48;87;134.2;4538;3507;113.6;13522.78193;91.3;107.1
1286;48;88;141.4;4648;3591;118.3;14347;88.2;121.9
1287;48;89;150.6;4761;3669;124;15438;86.1;133.6
1288;48;90;167.5;4882.4;3762.5;130.7;16252;83.4;141.3
1289;48;91;177.4;5033.9;3866.5;136.2;16967;78.7;144.4
1290;48;92;199.2;5152.2;3950.2;140.3;18038;81.1;167.2
1291;49;63;27.7;1815;1247;30.6;1598.063281;111.8;24.1
1292;49;64;28;1823;1260.4;31;1721.531738;109;25
1293;49;65;28.2;1815;1264.3;31.5;1855.038281;110.5;24.5
1294;49;66;28.4;1815;1275.8;32.4;1962.445801;111.2;24.7
1295;49;67;29.5;1807;1280.6;33.4;2097.959961;113.6;25
1296;49;68;31.3;1819;1301.8;34.8;2202.356055;119.8;26.3
1297;49;69;32.1;1819;1310.4;36.7;2358.950195;112.1;27
1298;49;70;33.7;1744;1255.6;38.8;2659.088965;114.5;28.3
1299;49;71;41.6;1761;1277.7;40.5;2868.884961;111.5;30.1
1300;49;72;41.3;1781;1300.8;41.8;3118.833301;117.5;29.9
1301;49;73;39.9;1782;1310.4;44.4;3424.994922;116.6;30.1
1302;49;74;42;1784;1320;49.3;3815.476465;119.9;31.3
1303;49;75;45.2;1803;1340.2;53.8;4251.129395;123.2;33.3
1304;49;76;48.4;1833;1369.1;56.9;4646.629981;129.7;36
1305;49;77;48.9;1853;1389.2;60.6;5074.252441;133.9;36.9
1306;49;78;53.9;1861;1399.8;65.2;5525.966309;131.6;41.4
1307;49;79;62.4;1878;1416.2;72.6;6080.068652;122.1;43.4
1308;49;80;64.3;1950;1467.1;82.4;6593.014844;122.3;46.3
1309;49;81;66.2;1952;1471.9;90.9;7108.972461;120.5;49.4
1310;49;82;75.1;1948;1473.8;96.5;7632.960547;119.8;56.3
1311;49;83;88.2;1965;1490.2;99.6;7830.71084;115.7;66.4
1312;49;84;97.2;1952;1487.3;103.9;8338.637988;111.9;75.4
1313;49;85;103.2;1936;1484.4;107.6;8780.31377;109.1;79.3
1314;49;86;104.1;1917;1477.7;109.6;9173.806738;112.1;85.4
1315;49;87;112.8;1897;1470;113.6;9599.421582;107.5;90.5
1316;49;88;122.2;1876;1460;118.3;10279;109.1;94.4
1317;49;89;131.2;1857;1452;124;10901;104;103.8
1318;49;90;142.9;1842.6;1440.8;130.7;11946;104.1;115.6
1319;49;91;144.1;1850.8;1454.1;136.2;12381;100.1;120.5
1320;49;92;158.2;1862.1;1465.4;140.3;13526;98;135.8
1321;50;63;27.6;4059;2702.5;30.6;2146.287879;110.4;25.4
1322;50;64;29.5;4100;2735.1;31;2307.521212;106.2;25.6
1323;50;65;29.8;4140;2773.5;31.5;2456.190909;109.4;26.2
1324;50;66;32.1;4178;2812.8;32.4;2633.128788;106.3;30
1325;50;67;32.8;4194;2841.6;33.4;2726.309091;108.3;30.1
1326;50;68;33.6;4211;2878;34.8;2939.890909;111.4;32.7
1327;50;69;33.6;4233;2898.1;36.7;3109.5;111.5;32.8
1328;50;70;38.5;4417;3059.2;38.8;3339.833333;106.4;37.7
1329;50;71;40.2;4466;3129.2;40.5;3582.730303;105.4;38.5
1330;50;72;40.3;4510;3197.2;41.8;3814.110606;108.8;41.9
1331;50;73;42.6;4537;3253.8;44.4;4269.542424;109.5;41
1332;50;74;43.9;4563;3310.4;49.3;4634.934849;111.8;41.9
1333;50;75;46.6;4601;3377.5;53.8;5039.065152;113.5;45.2
1334;50;76;51.3;4623;3430.2;56.9;5487.168182;115.4;47.8
1335;50;77;52.1;4658;3489.6;60.6;6063.001515;117.2;49.4
1336;50;78;57.1;4683;3537.6;65.2;6728.874242;116.7;54.6
1337;50;79;58.7;4720;3590.3;72.6;7622.986364;117.1;56.4
1338;50;80;61.2;4705;3551;82.4;8173.692424;117.6;58.8
1339;50;81;64.9;4742;3592.2;90.9;8663.674242;119.9;61.4
1340;50;82;75;4765;3617.1;96.5;9196.581818;115.6;69.6
1341;50;83;92;4751;3616.2;99.6;9815.340909;106.3;80.8
1342;50;84;100.8;4766;3639.2;103.9;10641.4;105.6;89.6
1343;50;85;106.8;4775;3657.4;107.6;11228.75;107;96.7
1344;50;86;110.8;4783;3670.8;109.6;11763.75152;105.4;104.8
1345;50;87;116.3;4807;3690;113.6;12336.44394;106;116.2
1346;50;88;128.6;4855;3728;118.3;13129;102.6;124.1
1347;50;89;138.3;4867;3745;124;13933;100.3;132.7
1348;50;90;151.1;4902.1;3772;130.7;14958;94.1;147.3
1349;50;91;158.6;4965.2;3817.4;136.2;15438;95.5;154.4
1350;50;92;176.5;5017.3;3853.8;140.3;16351;96.2;178.5
1351;51;63;26.2;335;221.9;30.6;2212.868797;125.6;24.9
1352;51;64;26.2;338;224.8;31;2323.408928;134;27.5
1353;51;65;26.1;330;220;31.5;2468.040875;137.6;27.6
1354;51;66;26.5;320;215.2;32.4;2593.044201;133.3;29.6
1355;51;67;27.4;319;216.1;33.4;2775.900306;137.4;30.1
1356;51;68;32.5;322;221.9;34.8;2921.565339;136.5;32
1357;51;69;32.6;320;228.7;36.7;3066.197287;135.7;31.9
1358;51;70;34.1;332;231.6;38.8;3269.715099;132.2;33.8
1359;51;71;34.4;339;240.3;40.5;3514.556324;131.7;33.6
1360;51;72;34.4;345;247;41.8;3975.312385;140;33.7
1361;51;73;34.4;351;253.8;44.4;4505.285164;141.2;36.3
1362;51;74;35.8;362;263.4;49.3;4980.50442;145.8;37.8
1363;51;75;38.6;377;276;53.8;5455.723676;160.7;40.3
1364;51;76;42.6;392;288.5;56.9;5985.696455;161.5;42.5
1365;51;77;43.4;407;300.1;60.6;6640.67256;160.4;44.7
1366;51;78;49.8;425;314.5;65.2;7609.706608;160.3;49.5
1367;51;79;51.7;450;332.9;72.6;8482.66372;168.6;53.7
1368;51;80;55.3;470;343.5;82.4;9402.109672;158.1;56.4
1369;51;81;55.9;492;358;90.9;10046.75492;163.1;59.2
1370;51;82;64.3;502;364.7;96.5;10180.02293;157.7;65.7
1371;51;83;71;514;371.5;99.6;9855.634136;141.2;76.5
1372;51;84;81.7;511;370.5;103.9;10382.50766;128.9;88.5
1373;51;85;87.4;510;369.5;107.6;10839.13138;125.7;92.3
1374;51;86;97.8;507;368.6;109.6;11089.13803;124.8;99.9
1375;51;87;102.7;490;357;113.6;11113.93208;110.4;106.2
1376;51;88;112.9;479;353;118.3;11803;114.3;115.3
1377;51;89;118.6;475;352;124;12399;111.4;123
1378;51;90;129.5;470.9;348.9;130.7;13871;96.9;138.9
1379;51;91;127;477.1;355.2;136.2;14675;109.1;143.6
1380;51;92;155.1;483.3;360.5;140.3;15607;110.8;160
